Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_ThingToDo
jimmy pham,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d17583571-Reviews-Jimmy_pham-Da_Lat_Lam_Dong_Province.html
Jimmy Pham,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d17584142-Reviews-Jimmy_Pham-Da_Lat_Lam_Dong_Province.html
Trung Thanh Ceramics,-1,-1,"204&205 Giang Cao Bát Tràng, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14795464-Reviews-Trung_Thanh_Ceramics-Hanoi.html
Delicious Ceramics,-1,-1,"227 Giang Cao Bát Tràng, Gia Lâm, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14795472-Reviews-Delicious_Ceramics-Hanoi.html
Penvus Handmade Leather,-1,-1,"9 Tràng Tiền Quận Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/99/9a/fb/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d13329432-Reviews-Penvus_Handmade_Leather-Hanoi.html
Statue Of Nguyen Thi Dinh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g737085-d13313045-Reviews-Statue_Of_Nguyen_Thi_Dinh-Ben_Tre_Ben_Tre_Province_Mekong_Delta.html
Lê Hữu Trí,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1184679-d19323926-Reviews-Le_H_u_Tri-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Tam Sinh Travel,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d15674685-Reviews-Tam_Sinh_Travel-Ninh_Binh_Ninh_Binh_Province.html
No,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d19366767-Reviews-No-Sapa_Lao_Cai_Province.html
Annam Junk,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/ea/1d/52.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15679641-Reviews-Annam_Junk-Hanoi.html
Emerald waters spa,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/e8/6d/f6/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19346076-Reviews-Emerald_waters_spa-Hoi_An_Quang_Nam_Province.html
"F.L.Y Co., LTD",-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15684842-Reviews-F_L_Y_Co_LTD-Hanoi.html
Zen Spa & Traditional Herbal Massage,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f4/3b/65/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g469421-d19385943-Reviews-Zen_Spa_Traditional_Herbal_Massage-Vinh_Long_Vinh_Long_Province_Mekong_Delta.html
Kaka,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d19369684-Reviews-Kaka-Sapa_Lao_Cai_Province.html
Diamond Spa,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15698325-Reviews-Diamond_Spa-Hanoi.html
Halong Heli Tours,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g3737857-d19378527-Reviews-Halong_Heli_Tours-Tuan_Chau_Island_Halong_Bay_Quang_Ninh_Province.html
Du Lịch Hàng Ngày,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15688938-Reviews-Du_Lich_Hang_Ngay-Hanoi.html
Fzone Store,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d13123667-Reviews-Fzone_Store-Ho_Chi_Minh_City.html
Trinh Cong Son Walking Street,-1,-1,"Đường Trịnh Công Sơn, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15141979-Reviews-Trinh_Cong_Son_Walking_Street-Hanoi.html
Vietnam Artist,-1,-1,"79 Đồng Nai, Nha Trang 650000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/bc/5e/0c/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d15201895-Reviews-Vietnam_Artist-Nha_Trang_Khanh_Hoa_Province.html
Hippo Farm,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1749176-d20907033-Reviews-Hippo_Farm-Bien_Hoa_Dong_Nai_Province.html
Exp - Community,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20913650-Reviews-Exp_Community-Ho_Chi_Minh_City.html
EV Car Transfer & Tour,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17559926-Reviews-EV_Car_Transfer_Tour-Hanoi.html
Nhung Huynh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17559951-Reviews-Nhung_Huynh-Ho_Chi_Minh_City.html
Fiona Nguyen,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17559733-Reviews-Fiona_Nguyen-Hanoi.html
Dịch Vụ Thuê Xe Máy Đà Nẵng Bình Minh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g17786366-d20968588-Reviews-D_ch_V_Thue_Xe_May_Da_N_ng_Binh_Minh-Son_Tra_Peninsula_Da_Nang.html
QUYNH ROSE,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17582439-Reviews-QUYNH_ROSE-Hanoi.html
Mít - Beauty & Wellness,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20978059-Reviews-Mit_Beauty_Wellness-Ho_Chi_Minh_City.html
Trần Minh Dương,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17582558-Reviews-Tr_n_Minh_Duong-Ho_Chi_Minh_City.html
Phụ kiện Samsung Thái Hà,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20943234-Reviews-Ph_ki_n_Samsung_Thai_Ha-Hanoi.html
Hue Airport Transfers,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d20943298-Reviews-Hue_Airport_Transfers-Hue_Thua_Thien_Hue_Province.html
Đền Đồng Cổ,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d20943368-Reviews-Den_Dong_Co-Thanh_Hoa_Thanh_Hoa_Province.html
Minh Nguyen,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17582222-Reviews-Minh_Nguyen-Hanoi.html
VN Da Thanh Luxury Cars,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d17581780-Reviews-VN_Da_Thanh_Luxury_Cars-Da_Nang.html
Bui Manh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17581805-Reviews-Bui_Manh-Hanoi.html
Saigon Hot Spring,-1,-1,"8a/1c1 Thái Văn Lung, P Bến Nghé, Quận 1 Bến Nghé, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/61/96/d0/h-t-m-nu-c-nong.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20974939-Reviews-Saigon_Hot_Spring-Ho_Chi_Minh_City.html
Viet Linh Hoang,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17582724-Reviews-Viet_Linh_Hoang-Hanoi.html
Duyen phan,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17581843-Reviews-Duyen_phan-Hanoi.html
Danang Private Tours Company,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d19216704-Reviews-Danang_Private_Tours_Company-Da_Nang.html
Minh Pham,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/bf/8d/ff/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19242216-Reviews-Minh_Pham-Ho_Chi_Minh_City.html
Tripazia,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19246944-Reviews-Tripazia-Hanoi.html
Tina Pub,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g11236002-d15603615-Reviews-Tina_Pub-Ong_Lang_Phu_Quoc_Island_Kien_Giang_Province.html
Indochina Partner Travel - IPT,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19244492-Reviews-Indochina_Partner_Travel_IPT-Ho_Chi_Minh_City.html
Vietnam Nightlife,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19271472-Reviews-Vietnam_Nightlife-Ho_Chi_Minh_City.html
Spa Anh Thư,-1,-1,"61 Trần Quý Cáp Thạch Thang, Hải Châu, Đà Nẵng 550000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d15638151-Reviews-Spa_Anh_Thu-Da_Nang.html
Spa24,-1,-1,"Đường số 22 1SB1-4 Khu Mỹ Viên (Phú Mỹ Hưng), Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15645806-Reviews-Spa24-Ho_Chi_Minh_City.html
Genki Dermatology,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19270321-Reviews-Genki_Dermatology-Ho_Chi_Minh_City.html
Xưởng Xà Bông Thanh Xuân,-1,-1,"145 Phan Bội Châu, Đà Lạt 670000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d19274048-Reviews-Xuong_Xa_Bong_Thanh_Xuan-Da_Lat_Lam_Dong_Province.html
Ngọc Lan Spa,-1,-1,"38 Cầu Mây, Sapa 330000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d19274084-Reviews-Ngoc_Lan_Spa-Sapa_Lao_Cai_Province.html
Russian Information Center,-1,-1,"8C Biệt Thự, Nha Trang 650000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d15662374-Reviews-Russian_Information_Center-Nha_Trang_Khanh_Hoa_Province.html
Halong Bay,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/96/e0/e6.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19276262-Reviews-Halong_Bay-Hanoi.html
Float Vietnam,-1,-1,"9/51/2 Hoáng Hoa Thám, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15668810-Reviews-Float_Vietnam-Hanoi.html
ASSALAM TRAVEL,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19313334-Reviews-ASSALAM_TRAVEL-Ho_Chi_Minh_City.html
Bac Ha Tourist,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g2415097-d17582315-Reviews-Bac_Ha_Tourist-Bac_Ha_Lao_Cai_Province.html
Stella - Luxury nails and spa,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g3311194-d20998261-Reviews-Stella_Luxury_nails_and_spa-Thu_Dau_Mot_Binh_Duong_Province.html
Tracy Nguyen,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17583115-Reviews-Tracy_Nguyen-Hanoi.html
Pinocchio Saigon,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/78/63/39/pinocchio-saigon-s-corner.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21051682-Reviews-Pinocchio_Saigon-Ho_Chi_Minh_City.html
Phủ Trịnh,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/7a/b8/f6/ph-tr-nh.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1236104-d21051837-Reviews-Phu_Trinh-Thanh_Hoa_Thanh_Hoa_Province.html
PHO MY KIM,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21051876-Reviews-PHO_MY_KIM-Ho_Chi_Minh_City.html
free walking tour by Republik,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17613890-Reviews-Free_walking_tour_by_Republik-Hanoi.html
Acote Tailor,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21049335-Reviews-Acote_Tailor-Ho_Chi_Minh_City.html
Ban quản lý Di sản văn hóa Mỹ Sơn,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g16806420-d21050985-Reviews-Ban_qu_n_ly_Di_s_n_van_hoa_M_Son-Duy_Phu_Duy_Xuyen_District_Quang_Nam_Province.html
SATSCO Airport Services,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/78/81/84/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21057989-Reviews-SATSCO_Airport_Services-Ho_Chi_Minh_City.html
Dice Ventures,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17613141-Reviews-Dice_Ventures-Ho_Chi_Minh_City.html
Khu Tưởng niệm Chủ tịch Hồ Chí Minh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html
Renting motorbikes Van Phu in DaLat,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a5/7d/a6.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d17622334-Reviews-Renting_motorbikes_Van_Phu_in_DaLat-Da_Lat_Lam_Dong_Province.html
Tự Do Travel,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21318878-Reviews-T_Do_Travel-Ho_Chi_Minh_City.html
Elite Spa,-1,-1,"Đường Phạm Văn Đồng Royal Beach Boton Blue Hotel & Spa, Vĩnh Hải, Nha Trang 650000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/b6/b3/00/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d18114665-Reviews-Elite_Spa-Nha_Trang_Khanh_Hoa_Province.html
Coco Spa,-1,-1,"Tầng 2, 54 Bạch Đằng, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/b8/c4/99/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d18114694-Reviews-Coco_Spa-Da_Nang.html
NuSen Tailor,-1,-1,"Đường Lương Như Bích Cẩm Nam, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/cd/0e/f3/we-are-nusen-tailor-with.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d18114707-Reviews-NuSen_Tailor-Hoi_An_Quang_Nam_Province.html
Barber House,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21324311-Reviews-Barber_House-Ho_Chi_Minh_City.html
Arona Spa,-1,-1,"6/76 Hùng Vương, Huế 530000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d18178509-Reviews-Arona_Spa-Hue_Thua_Thien_Hue_Province.html
Kayak to Nature catch Sunshine/Sunset,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g17786366-d21321762-Reviews-Kayak_to_Nature_catch_Sunshine_Sunset-Son_Tra_Peninsula_Da_Nang.html
Lokafy,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21327315-Reviews-Lokafy-Hanoi.html
Hineko Spa,-1,-1,"193A/7 Nam Kỳ Khởi Nghĩa Phường 7, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17844514-Reviews-Hineko_Spa-Ho_Chi_Minh_City.html
Ahotua Viet Nam,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17912484-Reviews-Ahotua_Viet_Nam-Hanoi.html
Spa Hoa Mặt Trời,-1,-1,"84 Hùng Vương Cẩm Phổ, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d17853359-Reviews-Sunflower_Spa-Hoi_An_Quang_Nam_Province.html
L'Belle Beauty Spa,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21306886-Reviews-L_Belle_Beauty_Spa-Ho_Chi_Minh_City.html
Indie Beer & Cocktail,-1,-1,"35 Trần Đại Nghĩa, Phường Cái Khế, Quận Ninh Kiều, Cần Thơ 94152 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d21312449-Reviews-Indie_Beer_Cocktail-Can_Tho_Mekong_Delta.html
Lee Tours,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d17780680-Reviews-Lee_Tours-Halong_Bay_Quang_Ninh_Province.html
Dich Long Cave And Pagoda,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g21406359-d21258749-Reviews-Dich_Long_Cave_And_Pagoda-Gia_Vien_Ninh_Binh_Province.html
ARIRANG TRIP,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21267427-Reviews-ARIRANG_TRIP-Hanoi.html
Eunoia Jewelry,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21268075-Reviews-Eunoia_Jewelry-Ho_Chi_Minh_City.html
HICANHA,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1184679-d21281044-Reviews-HICANHA-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Cần Giờ Tourist,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21283215-Reviews-C_n_Gi_Tourist-Ho_Chi_Minh_City.html
Calypso Luxury Cruises & Tours,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21283274-Reviews-Calypso_Luxury_Cruises_Tours-Ho_Chi_Minh_City.html
Bria Handmade Leather,-1,-1,"4A Hang Manh street, Ha Dong, Hà Nội 127000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/90/30/d2/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g17733187-d17815024-Reviews-Bria_Handmade_Leather-Ha_Dong_Hanoi.html
Vietnam Packages Tour,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17816814-Reviews-Vietnam_Packages_Tour-Hanoi.html
Mauve,-1,-1,"136/6 Lê Thánh Tôn Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/11/54/f0/mauve-corner.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17816908-Reviews-Mauve-Ho_Chi_Minh_City.html
La Rei Spa & Wellness,-1,-1,"100 Phan Kế Bính Cống Vị, Ba Đình, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d1/61/1e/ra-lei-spa.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17806918-Reviews-La_Rei_Spa_Wellness-Hanoi.html
Rooster Mekong Garden & Villas,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g737085-d21274162-Reviews-Rooster_Mekong_Garden_Villas-Ben_Tre_Ben_Tre_Province_Mekong_Delta.html
Asmara Adventure Tour,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21274364-Reviews-Asmara_Adventure_Tour-Ho_Chi_Minh_City.html
Nhà May Bảo Minh,-1,-1,"05 Quang Trung Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/8c/3c/d5/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17809870-Reviews-Nha_May_Bao_Minh-Hanoi.html
Rural Nomadic,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g4200402-d17836500-Reviews-Rural_Nomadic-Dong_Van_Ha_Giang_Province.html
Quy Nhon Private Car Rental,-1,-1,"7 Tran Phu street, Quy Nhơn 820000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9d/0f/54/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g608528-d17829054-Reviews-Quy_Nhon_Private_Car_Rental-Quy_Nhon_Binh_Dinh_Province.html
GHT Car Rental Service,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21248778-Reviews-GHT_Car_Rental_Service-Hanoi.html
Saigon Star Travel,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17796173-Reviews-Saigon_Star_Travel-Ho_Chi_Minh_City.html
Rosy Travel,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d17792359-Reviews-Rosy_Travel-Halong_Bay_Quang_Ninh_Province.html
Thao Driver Private Car Service,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/81/b6/ac/caption.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d17804490-Reviews-Thao_Driver_Private_Car_Service-Da_Nang.html
Thao Driver Airport Pickup Service,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d17804691-Reviews-Thao_Driver_Airport_Pickup_Service-Da_Nang.html
Vanity Aesthetics & Beauty,-1,-1,"24 Hai Ba Trung Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23693382-Reviews-Vanity_Aesthetics_Beauty-Ho_Chi_Minh_City.html
Cham Khanh Hoa,-1,-1,"395 Trường Chinh, Cam Đức 65000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f2/e9/9a/hand-on-harvest-mangoes.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g14125084-d20063813-Reviews-Cham_Khanh_Hoa-Cam_Duc_Khanh_Hoa_Province.html
Xưởng Vẽ 91,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23705408-Reviews-Xuong_Ve_91-Ho_Chi_Minh_City.html
Lucky Pub,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g17181720-d20056406-Reviews-Lucky_Pub-Hong_Bang_Hai_Phong.html
Bikers Store,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20086092-Reviews-Bikers_Store-Hanoi.html
vnsmarttech Inc.,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23716580-Reviews-Vnsmarttech_Inc-Ho_Chi_Minh_City.html
Saigon Aurora Spa,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/64/c9/58.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20089089-Reviews-Saigon_Aurora_Spa-Ho_Chi_Minh_City.html
Ha Giang Villa,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1544599-d20087202-Reviews-Ha_Giang_Villa-Ha_Giang_Ha_Giang_Province.html
Ngọc Huyền Shop,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19796668-Reviews-Ngoc_Huyen_Shop-Ho_Chi_Minh_City.html
Candid photoshoot in Vietnam,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/08/be/58.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1224292-d19798527-Reviews-Candid_photoshoot_in_Vietnam-Pleiku_Gia_Lai_Province.html
TimTay Concept Store,-1,-1,"R2-32 Nam Quang 1, Phú Mỹ Hưng, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6f/65/eb/timtay-authentique-handmade.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19776579-Reviews-TimTay_Concept_Store-Ho_Chi_Minh_City.html
Điểm Cực Bắc,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g4200402-d19776591-Reviews-North_Pole-Dong_Van_Ha_Giang_Province.html
Jun Tran,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19807545-Reviews-Jun_Tran-Ho_Chi_Minh_City.html
Tribee Basket Boat Tour,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/a3/53/c4.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19378710-Reviews-Tribee_Basket_Boat_Tour-Hoi_An_Quang_Nam_Province.html
Cinestar,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g6748948-d19365158-Reviews-Cinestar-Di_An_Binh_Duong_Province.html
Hapipi Travel Company Limited,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/cb/5c/20.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23329814-Reviews-Hapipi_Travel_Company_Limited-Ho_Chi_Minh_City.html
-1,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g21333608-d23326736-Reviews-Nguy_n_Cao_H_o_Nhi-Long_Bien_Hanoi.html
