Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_OutDoor
Rainbow Divers-Saigon,-1,5.0,-1,-1,"Me and my friend were looking to get diving lessons in Ho Chi Minh. Through a friend we got in contact with Nick McKenna. He was very informative about the whole course, quick in arranging our pool session and even helped us with accommodation for our ocean dive course in Nha Trang! Trough the whole pool session we felt very safe and his patience and enthusiasm made it fun. We are now confident for our ocean dive course in Nga Trang! Thanks Nick!",Số 73 trên 154 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1818362-Reviews-Rainbow_Divers_Saigon-Ho_Chi_Minh_City.html
Indotrek,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/88/2f/27/getlstd-property-photo.jpg?w=1200&h=900&s=1,"We have decided to visit South East Asia and looked for a local company that could organise our trip through the following countries: Myanmar, Thailand, Laos, Cambodia and Vietnam. We had a list of sights we wanted to see as a minimum, and a budget on our mind, so I have sent a request for proposal email to about 6 tour operators in SEA region. Some of them tried to talk us out of the idea of visiting so many countries at once, some tried to sell their existing package not caring about our individual needs. And there was Indotrek who replied fastest, fitted the budget the most and tailored our trip to exactly match our wish. Now that we are heading to the airport after our almost 3 weeks visiting the above countries, I would like to express my eternal gratitude to Indotrek to have organised such a faboulous and unforgottable tour for us.

Already from the beginning our consultant (Ms Trang) was very responsive and helpful, always giving exact answers to all questions we had. She has dutifully made sure our agenda fitted all our flight times (flights booked by myself) and that we had the necessary visas for the travel. We even were asked to fill out a guest profile form which then was sent to all our guides to get know us even before we met. All this lead to a perfectly organised journey, during which everything happened perfectly as scheduled. We were greeted by their reps at each airport, from and to where we very safely driven in brand new, clean, huge cars supplied with unlimited amount of bottled cold (what a treasure!!) water, and refreshing towels. The same standard applied to all sightseeing tours and roadtrips.

We had local guides in each region, all of them were very helpful and knowledgeable, speaking at least a good level of English in the ever-so-typical local accent.

For the budget we had we were accomodated mostly in guesthouses and 3* hotels most of which were centrally located, and equipped with the basic amenities you would look for on such a trip (mini fridge, aircon, hot shower, wifi, etc). Breakfast and 1 bottle/person complimentary water however were included in all cases. Whenever lunch or dinner was included as part of the trip (mostly on the cruises) they were delicious local dishes.

Finally, the sights that were included in the journey were carefully selected, providing a really enjoyable agenda with sufficient free time too. Once in Saigon (the city where Indotrek is based) we were invited to meet their brand manager who came to see us in our hotel, invited us for a drink and we could give feedback on our tour. Very nice idea.

To sum it all up, I would like to recommend Indotrek when you visit Indochina and I would definitely choose them again. It would be difficult to enlist all the names one by one, so collectively we would like to say a big thank you to Indotrek office team, to all our guides, drivers and cruise crew (Sompoo in Laos and Aclass in Vietnam) to make this a memorable dream holiday for us!",Số 163 trên 424 Hoạt động ngoài trời ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11631362-Reviews-Indotrek-Ho_Chi_Minh_City.html
Nguyen Eco Tours,-1,5.0,-1,-1,"Kim was an amazing tour guide! She is so friendly and fun, and her English is great. We took her food tour, where she took us to eat great local food in Can Tho. We also did her floating market tour which also went through the tranquil Mekong delta. Highly recommend!",Số 5 trên 16 Phương tiện giao thông ở Cần Thơ,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d19865552-Reviews-Nguyen_Eco_Tours-Can_Tho_Mekong_Delta.html
Tales Dive Center,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/12/20/e0/44/tales-dive-center.jpg?w=1200&h=-1&s=1,"Poor visibility but nice instructor (Geo). Captain of the boat very funny also, good day and 2 interesting dives.",Số 47 trên 104 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Attraction_Review-g469418-d13436933-Reviews-Tales_Dive_Center-Phu_Quoc_Island_Kien_Giang_Province.html
Vietnam Rental Car,-1,5.0,-1,-1,"We booked a car rental from Vietnam Rental Car for our trip from Hoi An to Hue. It's great that our choice is right. They provided us with a new, luxurious and comfortable car. Minh, our driver, he drives very safely, carefully and professionally. Besides, he can speak basic English, which makes the journey from Hoi An to Hue by private car more interesting. On the way to Hue, he stopped for us to visit tourist attractions such as: The Marble Mountains, Hai Van Pass, Lang Co Beach and Lap An lagoon. He served us very attentively and enthusiastically. The car rental price is completely reasonable, only $75 for my family of 4. The support staff guide us enthusiastically, quickly and conveniently. We will use the car rental service of Vietnam Rental Car on the next trips. Highly recommended!",Số 59 trên 214 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d24062047-Reviews-Vietnam_Rental_Car-Da_Nang.html
An Pham Motorcycle Service,-1,5.0,"9B Thái Nguyên, Nha Trang 650000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f0/65/8e/a-couple-red-nouvo.jpg?w=900&h=600&s=1,"we arrived Nha Trang city.Really New Year every shop closed completely,the best comunication with shop via phone we hired a very nice yamaha exciter. , all in one package bike, helmet.. etc all reasonable price.",Số 71 trên 196 Hoạt động ngoài trời ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d14145116-Reviews-An_Pham_Motorcycle_Service-Nha_Trang_Khanh_Hoa_Province.html
Gem's Rider,-1,4.0,"34/1 Nguyễn Tri Phương, Huế 530000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/7c/a2/8c/getlstd-property-photo.jpg?w=900&h=600&s=1,"I rented one motorbike from Hue to Hoi Han and they sent my luggage with their car. Once in Hoi An the motorbike had problem with one brake so temporarily they changed it with a smaller bike until the day after.
First problem: my luggage arrived 8.00pm instead of 1.00 pm. So at 8.00 pm when I was eating out in a restaurant they called me saying they were at my hotel with the luggage but they needed my passport. I told them I was going to give them my passport the day after when I was taking back the motorbike after been repaired. He answered no passport no luggage and he took my luggage back to his office. I had to leave the restaurant in a hurry so I could get my luggage.
In the morning of the forth day I went there to ask if I could rent one extra day. But they told me you must leave the motorbike now because your 4 day rent they ended. It was 10.00 am. So I went to my hotel walking to get the contract and went back there. So they understood after showing the contract they were wrong because my day ended at 9.00pm. So I asked for one extra day and I paid him cash. The next morning at 9.00am he texted me saying bring me back the motorbike unless you pay more money. When I wrote him of course not I already paid you yesterday he said no money no passport. If you don't want to have nightmares stay away from this company.",Số 63 trên 133 Hoạt động ngoài trời ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15089927-Reviews-Gem_s_Rider-Hue_Thua_Thien_Hue_Province.html
Da Viet Art And Gemstone Center,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/9e/ab/b4/nice-conner.jpg?w=1200&h=900&s=1,-1,Số 2 trên 8 Giải trí về đêm ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d20988233-Reviews-Da_Viet_Art_And_Gemstone_Center-Ninh_Binh_Ninh_Binh_Province.html
Gunnar and Thom's Surf Board Rental,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d3/ff/73/gunnar-and-thom-s-surfboard.jpg?w=1200&h=-1&s=1,"Gunnar rented us a board for a few days for an amazing price! (Way better then the shop accros the street). Also a nice selection of soft and hard tops.
Defenitly recomend this place if you like surfing.",Số 21 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d6486939-Reviews-Gunnar_and_Thom_s_Surf_Board_Rental-Da_Nang.html
Туоператор МИР ТУР,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/57/d5/6c/caption.jpg?w=1200&h=900&s=1,"Здравствуйте. Мы с супругом первый раз во Вьетнаме. Как всегда туроператор, который привёз нас, стал навязчиво предлагать свои экскурсии и критиковать, как они говорят, «уличные турагентства». Но мы всё же не побоялись и купили поездку в Далат у туроператора Мир Тур. 11 марта 2020 года с супругом посетили этот красивый город. Экскурсия оказалась просто замечательной!!! Во-первых, хотела бы отметить организацию. Все очень четко, отлаженно, по времени. Побывали в очень многих красивых местах и везде без проблем, загвоздок. Транспорт хороший, водитель - профессионал своего дела. Во-вторых, следует сказать о подборе программы и посещаемых мест. На наш взгляд, мы смогли посетить всё самое лучшее, красивое и интересное. Причём это было без излишней рекламы и навязанного «шопинг». А, в-третьих, отдельно хотелось бы рассказать о гиде Юлие, которая сопровождала нас. Высоко профессиональный, эрудированный, образованный, очень культурный человек. Она на протяжении всей экскурсии 12 часов рассказывала нам о стране, традициях, жизни Вьетнама. Мы узнали очень много интересного, полезного и необычного, что не прочитаешь ни в одном путеводителе. Лично я осталась под впечатлением от увиденного и услышанного. Благодарим туроператора Мир Тур за организацию тура и отдельную благодарность выражаем гиду Юлие за такую замечательную с душой проведённую экскурсию. Через день ездили на морскую прогулку. И снова всё прошло замечательно! Рекомендуем туроператора Мир тур. Наталья и Олег.",Số 7 trên 58 Phương tiện giao thông ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d19095465-Reviews-Nha_Trang_Khanh_Hoa_Province.html
Halong Bay Cruise Day Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/3a/ec/c2/royal-wings-cruise-halongbaycr.jpg?w=1000&h=800&s=1,Beautiful place to visit. I would recommend for an overnight cruise so you can experience the best of Halong Bay.,Số 348 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d11488048-Reviews-Halong_Bay_Cruise_Day_Tours-Hanoi.html
Ha Giang Hideaway Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/c7/0f/07/be-a-farmer-why-not.jpg?w=1100&h=800&s=1,"This was an incredible trip and must do for anyone travelling Vietnam. It gave me and my 4 friends an incredible insight into Vietnamese culture food and drink (CORNWINE!)
We were very unexperienced with motorbike but our tour guide Trung never rushed and always made sure we were safe and happy. Trung brought us to his Homestay where we had amazing food and drinks ! We travelled 380 km and saw incredible sights like the death cliff. Each day was filled with short breaks so you never felt as if you are driving for too long.
10/10 everyone is incredible from the sleeper bus to the people who cooked for us and our tour guides.",Số 2 trên 2 Thiên nhiên & Công viên ở Hà Giang,https://www.tripadvisor.com.vn/Attraction_Review-g1544599-d24146006-Reviews-Ha_Giang_Hideaway_Tours-Ha_Giang_Ha_Giang_Province.html
Hoa Lu Tam Coc Original,-1,4.5,-1,-1,"I had a great tour with Alex!
I’m a Vegetarian - an so he shows me different places with really tasty food - thanks for that!
Alex is an intelligent Student, he is speaking English fluently and he is a super friendly person! Thanks for this experience in Hanoi!",Số 15 trên 28 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d17463459-Reviews-Hoa_Lu_Tam_Coc_Original-Ninh_Binh_Ninh_Binh_Province.html
Vietnam Discovery Tour Company,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/73/ea/43.jpg,"Một chuyến đi thăm quan vịnh Hạ Long trọn vẹn. Giá cả phù hợp để được tận mắt chiêm ngưỡng cảnh quan vịnh Hạ Long đẹp tuyệt vời. Nhân viên, Hdv rất vui vẻ, nhiệt tình .Bữa ăn phong phú và mọi thứ rất sạch sẽ. Tôi cảm thấy rất thú vị với chuyến đi.",Số 349 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17327233-Reviews-Vietnam_Discovery_Tour_Company-Hanoi.html
Halong Bay Tourist - Day Cruise,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c4/c0/db/photo1jpg.jpg?w=1200&h=-1&s=1,"En rigtig flot oplevelse i Halong Bay
Skal man til Vietnam må man ikke snyde sig selv for en bådtur i bugten. Smukkere bliver det ikke.",Số 350 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d7312741-Reviews-Halong_Bay_Tourist_Day_Cruise-Hanoi.html
3S Boating Catba,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/82/11/b5.jpg,-1,Số 46 trên 75 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d15220403-Reviews-3S_Boating_Catba-Cat_Ba_Hai_Phong.html
A Viet Tourism - Hanoi Villages Real Life Tour,-1,5.0,-1,-1,"Is it true that ""a viet tourism"" is recommended by Lonley Planet guide, as a big poster says on its door? I can not see it Lonley Planet web/book, neither in A viet tourism web.",Số 351 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d5599097-Reviews-A_Viet_Tourism_Hanoi_Villages_Real_Life_Tour-Hanoi.html
Vam Sat Salt-Marsh Forest Ecological Tourist Center,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/15/b0/e4/surrounded-by-2-water.jpg?w=1200&h=900&s=1,"ở đây cảnh đẹp, nhưng những ảnh này chụp không phù hợp với nơi có hệ động vật tự nhiên thì lại không chụp. Thật là tiếc thay!",Số 164 trên 424 Hoạt động ngoài trời ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d1964479-Reviews-Vam_Sat_Salt_Marsh_Forest_Ecological_Tourist_Center-Ho_Chi_Minh_City.html
Halong Bay Luxury Cruises,-1,5.0,-1,-1,"All our trip
to Vietnam got messed up because my husband whose US citizen didnt know he needed the visa. I call Mr. Lucas initially to cancel our schedule cruises and he ask me what is the problem, turns out he be able to help us, it was a huge help for us. Im thankful for Mr. Lucas, he takes good care of us before we arrive and till the day have to leave Vietnam,he never leave us , his just one message away. His very helpful and trustworthy. The cruise is very nice, especially we got a great tour guide as well. We would love to be back next year. If you ever need any help in your Vietnam trip, try to message Mr Lucas from Blue Asia Tours.",Số 129 trên 229 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d20960385-Reviews-Halong_Bay_Luxury_Cruises-Halong_Bay_Quang_Ninh_Province.html
Vietnam HIGHLANDS Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/3f/d7/04/nha-rong.jpg?w=1200&h=900&s=1,"We visited many places in Vietnam like Saigon, Hanoi, Halong bay and Kontum. Each destination has its own attraction. However, the trip in Kontum made us impressive because: local people are very friendly, local food is very delicious, the weather is really nice that we wish we could stay there for months. I certainly stay there for long time on my next trip to Kontum. Everything made our trip unforgettable. Thank you Mr Dung, our motorbike driver. You told us many helpful and interesting information about Kontum. I will recommend Vietnam Highlands Tours to my friends who plan visiting Vietnam next year. That was GREAT!",Số 2 trên 4 Chuyến tham quan & hoạt động ở Kontum,https://www.tripadvisor.com.vn/Attraction_Review-g1156337-d7186434-Reviews-Vietnam_HIGHLANDS_Tours-Kontum_Kon_Tum_Province.html
Asia Holiday Deal,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1a/72/95/keep-smiling.jpg?w=1200&h=900&s=1,"I and my wife purchased this package on Asia holiday deal website, with quick response from operator, we booked Sapa package 3 days 2 nights and we did not regret it.
The bus was spacious and clean, we know what we pay for. May Hotel in Sapa was amazing, staff was very professional and thoughtful. We had a good time with cable car to Fansipan with lots of photos.
We could not say how much thanks enough for excellent customer services from Asia Holiday Deal. I definitely recommend your company to my friends.",Số 352 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d11966271-Reviews-Asia_Holiday_Deal-Hanoi.html
Vietnam Discovery Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/84/09/b3/photo6jpg.jpg?w=1200&h=900&s=1,"Looking for a trip in Dong Ha, we knew this company on the Internet then decided to book their tour. It took us one day to do the tour. Our guide showed us many things to see and recommend us to a local restaurant. What a day we spent in Dong Ha with them! Recommend Vietnam Discovery Tours!",Số 5 trên 9 Hoạt động ngoài trời ở Đông Hà,https://www.tripadvisor.com.vn/Attraction_Review-g811042-d12171017-Reviews-Vietnam_Discovery_Tours-Dong_Ha_Quang_Tri_Province.html
Công ty Du lịch và Tư vấn Môi trường Phong Nha Việt,-1,5.0,-1,-1,"Sắp sếp tour rất tốt, hướng dẫn nhiệt tình,tôi đã đi nhiều tour và thấy đây là một chuyếnđi tuyệt vời",Số 6 trên 12 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đồng Hới,https://www.tripadvisor.com.vn/Attraction_Review-g659924-d11689648-Reviews-Phong_Nha_Viet_Tourism_and_Consulting-Dong_Hoi_Quang_Binh_Province.html
Sinhcafe - Vietnam Open Tour,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ac/95/c8/tour-guide-in-sapa.jpg?w=800&h=600&s=1,"Mi sono affidata a questo tour operator tramite passaparola di un collega e devo dire che è stato tutto organizzato alla perfezione. Mi hanno proposto un tour dove si sono occupati di tutto, dagli alberghi, che sono risultati puliti e in posizione strategica, al trasporto con autista e guida. Sono sempre stati disponibili e in fase di programmazione e prenotazione rispondevano alle mail in tempi celeri. Alta affidabilità, consigliato",Số 559 trên 960 Hoạt động ngoài trời ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d11487770-Reviews-Sinhcafe_Vietnam_Open_Tour-Hanoi.html
Halong Orchid Cruises,-1,4.5,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/7f/2d/fc.jpg,"We went on the 3-day Orchid Trendy cruise. For us, the planned activities (visiting Trung Trang cave and cycling on Cat Ba Island) were the highlights. The whole trip was very well planned and run very smoothly. Every single one of the staff are amazing, so eager to help out where they can. A special shout out to our server Lisa who looked after us over the three days!

The ship itself is quite nice but feels a bit tired. Our room had some fixtures that were broken and the tap to fill the bathtub was so weak that it would’ve taken hours to fill the tub so we had to abandon the idea of a bath. The water pressure and temperature of the shower was also a bit unpredictable.

I would recommend this cruise for anyone looking to do a combination of relaxing on the ship and doing activities off the ship.",Số 353 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25576711-Reviews-Halong_Orchid_Cruises-Hanoi.html
Magenta Cruises,-1,4.5,-1,-1,Nice cruises. Nice room. Amazing food and perfect service from the staffs. Gonna book again for my next trip with my family.,Số 130 trên 229 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d19368011-Reviews-Magenta_Cruises-Halong_Bay_Quang_Ninh_Province.html
blue dive,-1,5.0,-1,-1,"Hãy lặn nếu có thể. Cảm giác rũ bỏ được mọi thứ hỗn ngang trong đầu và hòa mình vào nước, bơi cùng bọn cá giống như mình là đồng loại của chúng ý, san hô đủ màu sắc thật sinh động. Cảm ơn thật nhiều đến anh hướng dẫn Cederic, sẽ sớm trở lại.
:)",Số 8 trên 58 Phương tiện giao thông ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d20032603-Reviews-Blue_dive-Nha_Trang_Khanh_Hoa_Province.html
Viet Rider Mortorbike Tour,-1,5.0,-1,-1,Great bikes not just scooters. Friendly staff and modern bikes. Recommended for sure. Nice friendly staff and good bar across the road,Số 561 trên 960 Hoạt động ngoài trời ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14166329-Reviews-Viet_Rider_Mortorbike_Tour-Hanoi.html
Thuê Xe Máy Tại Huế,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/30/90/37/photo1jpg.jpg?w=900&h=600&s=1,"Really great lady who gave us the best price compared to the other companies. We took the scooter from Hue to Hoi An, you need to buy your own petrol but the prize included to give away one bag and they will transport that to your hotel in another city. Only thing was that their 10 minutes is 40 minutes and “will be there in 30 mins” is over an hour, but everything else was great!",Số 64 trên 133 Hoạt động ngoài trời ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d11911757-Reviews-Huemotorbikerental-Hue_Thua_Thien_Hue_Province.html
Vietnam Sightseeing,-1,3.5,-1,-1,"Our tour guide was Loan, she made our experience very enjoyable . I can only advise to take a private tour to have time in the tunnels with the Vietnamese military guide who explained everything very well. Later at lunch and at the Buddha Statue we had a unique experience. Loan answered a lot of questions and through her view we understood the things which we saw through different eyes. I really can recommend Loan as the tour guide.",Số 167 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15588531-Reviews-Vietnam_Sightseeing-Hanoi.html
Bac Ha Tourist,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/dc/05/46/checkout-if-have-any.jpg?w=1200&h=900&s=1,"Tam giác mạch Lử thẩn, ruộng bậc thang và chợ phiên Bắc Hà, các điểm tham quan hấp dẫn ở Bắc Hà, Simacai tháng 10",Số 2 trên 6 Hoạt động ngoài trời ở Bắc Hà,https://www.tripadvisor.com.vn/Attraction_Review-g2415097-d11664369-Reviews-Bac_Ha_Tourist-Bac_Ha_Lao_Cai_Province.html
Mui Ne Tour And Transfer,-1,5.0,-1,-1,"Booked a transfer from Mui Ne to Da Lat and then Da Lat to Saigon. Very prompt responses, nice clean cars and friendly drivers, appreciated the stops to take pics and lovely lunch. Would use them again!",Số 4 trên 16 Phương tiện giao thông ở Mũi Né,https://www.tripadvisor.com.vn/Attraction_Review-g1009804-d20117815-Reviews-Mui_Ne_Tour_And_Transfer-Mui_Ne_Phan_Thiet_Binh_Thuan_Province.html
Ninh Binh Daily Tours,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/e4/b2/0e/photo2jpg.jpg?w=1200&h=900&s=1,"The whole tour was almost perfect. Points:
1. The tour guide was A.M.A.Z.I.N.G. unfortunately I don't remember her name, but is a 25 year old Vietnamese girl with the best energy ever, she made the experience even better.
2.The bus and driver were fine, no complaints
3. The temples, I honestly didn't like this part, however is not about the tour itself, more about the temples, not very impressive if you've seen temples in Asia already, they are small and quite similar, at some point I just went to wonder myself around the area.
4. The boat part obviously is the main attraction, it was great scenery, the local boat lady was fine, the trip feels long and refreshing, we even jumped into the water out of craziness. My only complaint is about the system itself, not the tour company. 70% of the time you are being asked for money, in one way or another, by taking photos of you, by giving tips, it's gets to the point of being very annoying. But the worst part is when you reach the end of the boat ride (or the point where you turn around) and they offer you to buy some snacks, they also offer you to buy for the boat person, as a tip, the annoying part is that they give without you even saying yes or no, OF COURSE, at any point you can just say no, but it's very annoying nonetheless, and the worst part, they don't even eat/drink the snacks, they storage them and return them back, so they can keep doing the same.
5. The bike ride was too short and the scenery was quite normal, I wasn't really expecting much from this so it didn't disappoint at the end. (be aware of the people taking photos again, so they can sell them to you later).

At the end the Ninh Binh scenary is beautiful and amazing, but the whole experience is annoying with SO MANY people doing stuff to get money out of you, I was in Sapa and Halong Bay during the same trip and didn't feel like I felt in Ninh Binh regarding this topic.

The tour company and the tour itself is recommended, it's only ruined by things out of their control. The tour guide did warned us about only buying what we liked, she was great.",Số 16 trên 28 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d12001773-Reviews-Ninh_Binh_Daily_Tours-Ninh_Binh_Ninh_Binh_Province.html
Hannah Vo,-1,4.0,-1,-1,-1,Số 22 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d19637400-Reviews-Hannah_Vo-Da_Nang.html
"Travel club ""Moscow""",-1,4.0,-1,-1,"Все экскурсии заказывали в Москве. Ни сколько не пожалели. Может не намного дешевле чем у туроператоров, зато очень индивидуально. Небольшие группы, программа подстраивается под набранных туристов ( если вы с детьми и т.д.) В общем ребята молодцы, так держать!!!!",Số 55 trên 142 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d7945922-Reviews-Travel_club_Moscow-Nha_Trang_Khanh_Hoa_Province.html
Cat Ba Sonder,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/28/56/03.jpg,"khi chưa tới đây chúng tôi chỉ được thấy Cát Bà qua tranh,truyền hình.... nhưng gia đình tôi quyết định tới đây vào kì nghỉ 2019.Nhờ các bạn những người hướng dẫn tận tâm,gia đình chúng tôi mới có kì nghỉ hoàn hảo như vậy.Chúng tôi rất hài lòng về các bạn.Vào mùa hè 2020 chúng tôi nhất định sẽ quay lại.Hẹn gặp lại các bạn",Số 47 trên 75 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d19844955-Reviews-Cat_Ba_Sonder-Cat_Ba_Hai_Phong.html
Bassac River Retreat,-1,4.5,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/74/18/69.jpg,"Well it was beautiful. The boat reminded me of being in an Agatha Christie novel it was all dark oak beautifully clean and polished the rooms are small but quite adequate and beds are comfy. No need to take much luggage our hotel looked after ours and we just packed an overnight bag for the cruise. The bathrooms are small but lovely and enough for 1 night, I didn’t wash my hair here.
The staff are amazing and our guide was fantastic his American English was excellent , he took us on a very informative walking tour explaining all of the fruits and rice farming. The other guests chose to ride bikes!
The food on the cruise is beautiful, please be aware that most of Vietnam offers a lot of fish and if you are not a fish lover please make them aware beforehand. There are none fish options available.
I now love river cruising and this will not be my last.",Số 25 trên 42 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Cần Thơ,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d24863076-Reviews-Bassac_River_Retreat-Can_Tho_Mekong_Delta.html
Lighthouse Côn Đảo Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/87/2c/84/tour-with-speedboat.jpg?w=1200&h=-1&s=1,"We are travelling a little off season and weren't sure how best to spend our time. Our hotel recommended Lighthouse travel. We visited the office (beware of the pig lounging on the sofa!!) where Trinh set up a tailor made tour. We were driven in a lovely comfortable Toyota and Trinh took us to the museum, the cemetery and the pagoda (we didn't want to visit the prisons. We then drove up a new road which wasn't fully open but had lovely coastal views before going round the bay on a boat. We were dropped off for lunch in a local restaurant and taken to the beach near the airport in the afternoon. A very good day- thanks",Số 4 trên 10 Chuyến tham quan & hoạt động ở Côn Sơn,https://www.tripadvisor.com.vn/Attraction_Review-g1024873-d18979853-Reviews-Lighthouse_Con_Dao_Travel-Con_Son_Con_Dao_Islands_Ba_Ria_Vung_Tau_Province.html
Vietnam Retro Tour,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/58/85/52.jpg,"Our guides were Eric and Henry. They were very attentive, courteous, knowledgable and good fun. They take you round to all the sites in Hanoi, some less well known ones amongst them. We also visited a cafe to have an ""egg coffee"" this apparently is something they developed due to a shortage of milk in the Vietnam war. It tastes surprisingly very nice.
We were a bit apprehensive when we booked it due to the traffic in Hanoi and us only having a motorbike and sidecar to protect us. But we felt safe the whole time. Its an exhillerating way to see the sites either riding pillion or in the sidecar.
The whole way round Eric was taking photos which he later sends to you on Whatsapp.
So we thoroughly recommend this trip. If you only do one site seeing trip in Hanoi you wont go wrong with this one.",Số 62 trên 207 Giải trí về đêm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19103311-Reviews-Vietnam_Retro_Tour-Hanoi.html
