Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_ShoppingTour,,,
Huong Nga Fine Arts,-1,5.0,"240A Dương Đình Hội Tăng Nhơn Phú B, Quận 9, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/07/15/f8/tray.jpg?w=800&h=600&s=1,"Yes, you will go to the markets and see all the lacquer and want to buy. But resist and go to this store. Their quality is stunning with price points in all ranges. NO you cannot haggle to lower the price. You get what you payed for. They do ship if you buy big items and the wrap each piece very well for you to take. Exquisite design a must for shopping in the city!",Số 27 trên 78 Bảo tàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11487920-Reviews-Huong_Nga_Fine_Arts-Ho_Chi_Minh_City.html,,,
Vesta Lifestyle & Gifts,-1,5.0,-1,-1,"Beautiful place. Love this place. Especially, scent corner. There are so many candles, diffusers, cosmetics...",Số 150 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24066683-Reviews-Vesta_Lifestyle_Gifts-Ho_Chi_Minh_City.html,,,
Cỏ Mềm HomeLab,-1,5.0,"225 Trần Đăng Ninh Dịch Vọng, Cầu Giấy, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fe/e3/20/nh-ng-goc-xinh-x-n-t.jpg?w=800&h=500&s=1,"Sản phẩm chất lượng rất tốt, nhân viên nhiệt tình, son bên này khá đẹp màu đẹp, son lì, mình rất thích",Số 157 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19298517-Reviews-Co_Mem_225_Tran_Dang_Ninh-Hanoi.html,,,
Cỏ Mềm,-1,5.0,"358 Nguyễn Trãi Nam Từ Liêm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/38/01/28/khach-mua-hang-t-i-c.jpg?w=800&h=500&s=1,Sản phẩm rất chất lượng. Mình rất thích những đồ lành tính như này. Mình mua nước hoa khô và rất thích mùi hương của nó. Mình sẽ tiếp tục mua loại này sau khi đã dùng hết.,Số 158 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19413583-Reviews-Co_Mem-Hanoi.html,,,
Three Sisters Silk,-1,4.5,"16 Hàng Bông, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ad/90/f7/fb-three-sisters-silk.jpg?w=800&h=500&s=1,Sweet and authentic little shop with a great history and family vibe in the center of tourist chaos!,Số 159 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d11665324-Reviews-Three_Sisters_Silk-Hanoi.html,,,
Miu Miu Shop,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/76/57/21/poor-fitting-shoes-had.jpg?w=800&h=500&s=1,"Giày mang tốt, êm và mát. Rất thích hợp cho tặng quà cho người thân, gia đình và bạn bè. Các bạn nên tới đây.!",Số 409 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d5969437-Reviews-Miu_Miu_Shop-Hoi_An_Quang_Nam_Province.html,,,
Quầy Lưu Niệm Lê Phan,-1,4.5,"324 Nguyễn Duy Hiệu Phường Sơn Phong, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d5/a3/cc/photo0jpg.jpg?w=800&h=500&s=1,"The owner was very friendly and gave me time to choose what I want. She was not pushy and was ready to answer any question I had.
The items were reasonably priced too. I got some sandals and a backpack for my laptop. They make it after you pay and I got both items in less than a day too.
It's great that you can customize it however you want and even bargain a bit.
Will be giving an update after 2 years or so on the item's condition.",Số 410 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d13508867-Reviews-Quay_Luu_Niem_Le_Phan-Hoi_An_Quang_Nam_Province.html,,,
Trang sức Handmade PJS,-1,5.0,"18 Einstein Khu phố 4, Phường Bình Thọ, TP. Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/93/9f/18/caption.jpg?w=800&h=500&s=1,"Ở đây có thật nhiều mặt hàng phong phú, tôi đã choáng ngợp với kho nguyên vật liệu của PJS. Tôi được thoả sức sáng tạo nhưng món trang sức theo phong cách và sở thích của mình",Số 151 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25157378-Reviews-Trang_s_c_Handmade_PJS-Ho_Chi_Minh_City.html,,,
Hemp & Embroidery,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/2a/c8/9c/hemp-and-embroidery-shop.jpg?w=800&h=500&s=1,"Lots of high quality local products are offered at the store. Good prices, plus the owner spoke perfect English. It is a very comfortable place to purchase the products of the Hmong people.",Số 7 trên 19 Mua sắm ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d8180017-Reviews-Hemp_Embroidery-Sapa_Lao_Cai_Province.html,,,
Trí Toàn Cloth Shop,-1,5.0,-1,-1,"The best ladies ever, replicated things we showed them from depop and they were perfect ❤️ Very good price, couldn’t recommend enough!",Số 411 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d20031533-Reviews-Tri_Toan_Cloth_Shop-Hoi_An_Quang_Nam_Province.html,,,
Ponagar Handmade Leather,-1,4.5,"430 Võ Văn Tần, P.5, Q 3, Thành phố Hồ Chí Minh 720000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/83/14/71/ponagar-430-vo-van-t.jpg?w=800&h=500&s=1,"Mình rất yêu hoa sen- quốc hoa của Việt Nam. Đã từ lâu mình rất muốn có một chiếc ví với nét vẽ hoa sen trên gam màu yêu thích. Đến nay, khi cầm trong tay sản phẩm của Ponagar làm cho mình, mình thật sự tự hào vì sản phẩm được làm từ đôi bàn tay tài hoa của người Việt qua đường may, nét vẽ, phối màu. Hơn nữa, sản phẩm của Ponagar mang trong đó nét cá tính riêng của từng khách hàng. Cảm ơn Ponagar với sản phẩm rất ưng ý như thế này. Chúc Ponagar tiếp tục đem tới sự hài lòng cho nhiều khách hàng hơn và ngày càng thành công!. Thu Phương",Số 152 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4737694-Reviews-Ponagar_Handmade_Leather-Ho_Chi_Minh_City.html,,,
Cloth shop hanh hung ii,-1,4.5,-1,-1,"Beautiful People own this Buisness.
Fifi is the Lady who runs the store.
The Staff were not pushy , very helpful and Catered to our requests.

They are fun and excited people.

Only across the street From palm Gardens. Worth the visit.
Good quality work wear at half the cost of AU $$$",Số 412 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d6867270-Reviews-Cloth_shop_hanh_hung_ii-Hoi_An_Quang_Nam_Province.html,,,
Tam Silk,-1,4.0,"128 Pasteur St, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a5/5a/24/tam-silk.jpg?w=800&h=600&s=1,"Whilst on holiday, I went in and ordered 2 suits, 1 grey and one blue. As I had hand luggage only, they agreed to post them.
When I recieved them, the blue suit had the trousers in a totally different material to the jacket and waistcoat. After many emails, they agreed to remake them and send the new trousers. I finally recieved them about a month ago but they are about 3 inches shorter than the grey pair from which they were supposed to take the measurements. They now do not reply to my emails.
Disgraceful service.
Avoid at all costs.",Số 153 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6796019-Reviews-Tam_Silk-Ho_Chi_Minh_City.html,,,
LAM Boutique,-1,5.0,"98 Mạc Thị Bưởi, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/95/d9/86/getlstd-property-photo.jpg?w=800&h=600&s=1,"I'm so happy I found this unique local boutique. It is like stepping into a sensual dreamland. Lush fabrics - high quality silk, velvet, lace - make up floaty dresses and kaftans that have a luxe bohemian Indochinese aesthetic. The price is worth it. Everything feels great on the skin. This place makes you love being a woman. :)",Số 154 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12878922-Reviews-LAM_Boutique-Ho_Chi_Minh_City.html,,,
Parkson Viet Nam,-1,3.5,"35 Bis - 45, Le Thanh Ton Street, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f1/68/8b/external-building.jpg?w=800&h=500&s=1,"Đã hơn mười năm tính từ tháng 6/2005 đến nay, ngày mà TT/TM Parkson Sàigòn Tourist Plaza chính thức khai trương tại số 35 - 45 đường Lê Thánh Tôn và góc Đồng Khởi, Q.1 (TpHCM), một khu đất vàng đắc địa giữa lòng một TP phồn thịnh, lúc đó Parkson mau chóng trở thành một Trung tâm mua sắm cao cấp, sang trọng được khách hàng trong ngoài nước nhộn nhịp lui tới, không chỉ thích đến mua sắm thỏa thuê, mà còn tới chốn này để thưởng thức những món ăn ngon miệng quen thuộc của các nhà hàng có tiếng. Bắt nhịp, hệ thống thương mại Parkson triển khai thêm một vài Trung tâm mua sắm hoành tráng khác tại Q. 7 và Q. 5, các thương hiệu thời trang danh giá như : Lancôme, Armani, Calvin Klein, Escada, Lauder, DKNY, Lancel, Timberland, Tommy Hilfiger ..... đua nhau chen chân góp mặt tại các TT/TM Parkson uy danh này.
Mãi tới khoảng từ năm 2010, khi gã khổng lồ Vincom Center B và A (nay đổi tên là Union Square) xuất đầu lộ diện, thì Parkson bỗng trở thành người hàng xóm yếu thế bất đắc dĩ, từ hình thức đến nội dung, đấy là chưa nói tới một số ông lớn khác trong làng mua sắm như : Diamond Plaza. Sàigòn Centre ....... cho đến bây giờ, chỉ mỗi TT/TM Parkson Sàigòn Tourist Plaza tại Lê Thánh Tôn là còn trụ lại được trên thị trường mua sắm đầy thách thức, đua tranh này.",Số 155 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d7659428-Reviews-Parkson_Viet_Nam-Ho_Chi_Minh_City.html,,,
PQ LITTLE MART,-1,4.5,"Ong Lang Hamlet, Cua Duong Commune, Đảo Phú Quốc 92000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c5/85/89/pq-mart.jpg?w=800&h=500&s=1,"Much better and bigger a 200m
May be was alone in 2014 when many review were written. But now in the street in front down 200m, you find 3 shops much bigger and more choice.",Số 20 trên 41 Mua sắm ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Attraction_Review-g469418-d6214535-Reviews-PQ_LITTLE_MART-Phu_Quoc_Island_Kien_Giang_Province.html,,,
Bao Tin Shoes Shop,-1,4.0,"03 Cua Dai Hoi An - Quang Nam - Viet Nam, Hội An 564070 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a8/0f/00/getlstd-property-photo.jpg?w=800&h=500&s=1,"My wife and I met the family on our first night in Hoi An. We popped in for some water at their E Mart & fell in love with them and their beautiful family.
We had the intention of getting shoes made later on that week but from looking at their products and samples and just having a chat we had a great feeling.
I first purchased some brogues and the next day they were ready and exactly what I had picked out.
We went on to order more sandals & shoes. Mine were a little tight and my wife's needed minimal adjustment with the straps around the toes but it was no bother, by the following day they were ready for pick up and exactly what we had shown from our pictures.
I highly recommend them and their beautiful craftsmanship. You won't be disappointed.",Số 413 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d7917888-Reviews-Bao_Tin_Shoes_Shop-Hoi_An_Quang_Nam_Province.html,,,
Gốm Chi,-1,4.0,"43 Vạn Kiếp Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/fb/7f/2a/handcrafted-ceramic-workshop.jpg?w=800&h=500&s=1,"Terrible service .They charge extra for each small step of making pottery, they charge even if the service is not used. Please don't come here to get more angry",Số 47 trên 135 Vui chơi & Giải trí ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14928694-Reviews-G_m_Chi-Hanoi.html,,,
Danang Local Tours,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/42/21/c1/danang-local-tours.jpg?w=1200&h=900&s=1,"本人前往峴港旅行, 出發往機場時才WHATSAPP預約酒店去機場的車, 客服回覆快, 即時確認, 並可使用payme付款, 包車當日, 司機準時到達酒店, 會幫忙拎行李, 我們坐七人車( 共4位成人, 2個行李箱) 車輛幾乾淨, 坐得舒服",Số 37 trên 138 Mua sắm ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d8296070-Reviews-Danang_Local_Tours-Da_Nang.html,,,
La Dalat Coffee Shop,-1,5.0,"69 Trần Hưng Đạo KP 7, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e5/94/a1/photo6jpg.jpg?w=900&h=600&s=1,"Покупали кофе 2 раз, грамотные продавцы подсказали что вкуснее, советую для преобретения качественного кофе.",Số 11 trên 17 Mua sắm ở Dương Đông,https://www.tripadvisor.com.vn/Attraction_Review-g1184679-d15667223-Reviews-La_Dalat_Coffee_Shop-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html,,,
Truc Lam Handmade,-1,5.0,"29/2 Giảng Võ Cát Linh, Đống Đa, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/b3/bb/1b/lots-of-traditional-brocade.jpg?w=900&h=600&s=1,"I have known this shop via a foreign friend. She works for The Embassy of the US. She told me that she often goes to this showroom to buy gifts for her family and friends. When I came here, I was so impressed with the decoration of the shop. It's unique and colorful. There was some type of ethnic implements that was the first time I have seen. I bought some gifts for my foreign partners and they also love it.",Số 161 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17632113-Reviews-Truc_Lam_Handmade-Hanoi.html,,,
YNOT,-1,5.0,"172 Từ Hoa, Tây Hồ Nghi Tam Village, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/e4/9d/f4/getlstd-property-photo.jpg?w=800&h=500&s=1,"YNOT is a place that has everyday art, aka furniture and decorations made in an artisanal way by local Vietnamese craftspeople and artists. Visiting this store will remind you that beauty can be also practical.

Marie, Kien and their team are lovely, know how to listen and also give interesting suggestions concerning materials and design. Their products can be seen in their website, but visiting in person is well worth the time.

All in all, highly recommended!",Số 37 trên 90 Bảo tàng ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d7224433-Reviews-YNOT-Hanoi.html,,,
Natii,-1,5.0,"37 Dương Bá Trạc, Phường 1, Quận 8, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/fc/7b/90/elegent-silk-dress.jpg?w=800&h=500&s=1,"Shop hàng chất lượng . Thiết kế rất đẹp ! Giá cả hợp lý ! Nhân viên phục vụ rất nhiệt tình , thân thiện !",Số 156 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19298477-Reviews-Natii-Ho_Chi_Minh_City.html,,,
Vietphong,-1,5.0,"43 Trần Huy Liệu Phường 12, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/42/7a/4f/day-n-t-th-t-lung-da.jpg?w=800&h=500&s=1,"What to buy in Vietnam?

I think people will love these leather accessories because I bought it and it is made of 100% genuine leather. The price is reasonable, the quality is excellent.

The store has a lot of styles, anyone can choose what they like and I also see a lot of other visitors coming here.",Số 157 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19070225-Reviews-Vietphong-Ho_Chi_Minh_City.html,,,
Ngoc Lan No. 9,-1,5.0,"01 Tran Phu Street, Hội An Quang Nam Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2c/9f/45/photo1jpg.jpg?w=800&h=600&s=1,"This lady is one of the original dress shops, i visited fifteen years ago, when I needed lots of clothes made so I knew her prices, service and reputation for good quality garments was solid.

And she didn't let me down this time, making my friends shirts, shorts and a blazer that were top quality and fitted perfectly.

It is always daunting, with so many tailors now in Hoi An, but its worth search out Lan no 9 - ( 31 hoang dicu st ) address above is not quite right, but email address clothshoplan_931@yahoo.com",Số 414 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d4211324-Reviews-Ngoc_Lan_No_9-Hoi_An_Quang_Nam_Province.html,,,
The North Wind - Handmade Leather Goods & Accessories,-1,5.0,"189 Tran Hung Dao Phu Quoc, Cua Lap, Dương Tơ, Đảo Phú Quốc 920000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/de/b5/fd/the-north-wind-bittersweet.jpg?w=800&h=500&s=1,"We stopped by this shop walking down the street. Ended up buying a couple of things. The leather is of great quality, and the owner os willing to customize per your needs. Highly recommend to stop by if you're in the area.",Số 2 trên 3 Mua sắm ở Cua Lap,https://www.tripadvisor.com.vn/Attraction_Review-g12596009-d19101874-Reviews-The_North_Wind_Handmade_Leather_Goods_Accessories-Cua_Lap_Duong_To_Phu_Quoc_Is.html,,,
GIANDON- Simple,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/9b/60/59/getlstd-property-photo.jpg?w=800&h=500&s=1,"Beautiful shop with high quality and affordable prices. All there clothes is handmade in-house.
They also do tailor make within fews day for you.
Staffs speak very good English.
Highly recommended!!!",Số 163 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15592670-Reviews-GIANDON_Simple-Hanoi.html,,,
Mr Lai 24 h Clothes shop,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d1/be/48/photo0jpg.jpg?w=800&h=500&s=1,"Treated my friends like trash. If his suits ever arrived, which they will not, we would ceremoniously dispose of them in the garbage.",Số 415 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d4211336-Reviews-Mr_Lai_24_h_Clothes_shop-Hoi_An_Quang_Nam_Province.html,,,
Buddha Gallery,-1,5.0,"36 Hàng Gai Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/0d/cc/0c/getlstd-property-photo.jpg?w=800&h=600&s=1,"Mặc dù không phải là người có cái nhìn sâu sắc về hội họa, tôi đến chỉ đơn giản là người yêu cái đẹp và những tác phẩm nghệ thuật tại đây khiến tôi yêu thích",Số 164 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d13911160-Reviews-Buddha_Gallery-Hanoi.html,,,
Rin Go Leather,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/33/40/c0/rin-go-leather.jpg?w=800&h=600&s=1,"Ville ha ett speciellt skin de fixade det på en dag! De var mycket nogranna och trevliga.
priset var också mycket förmånligt. Jag kan varmt rekomendera ett besök",Số 416 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d4287738-Reviews-Rin_Go_Leather-Hoi_An_Quang_Nam_Province.html,,,
Byfas Premium Tailoring,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/91/b7/90/with-mr-daniel-smith.jpg?w=800&h=500&s=1,-1,Số 417 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d9974394-Reviews-Byfas_Premium_Tailoring-Hoi_An_Quang_Nam_Province.html,,,
Sóng Việt,-1,4.5,"13 Nguyễn Thái Học, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/05/60/84/getlstd-property-photo.jpg?w=800&h=500&s=1,"cửa hàng dễ thương nhất Hội An mà mọi người nên tới, không mặc cả, giá cả hợp lý, mình rất thích hàng Tò He ở đây, cả khăn nữa, chất lượng tuyệt vời, rất phù hợp với giá tiền",Số 418 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d9882481-Reviews-Song_Viet-Hoi_An_Quang_Nam_Province.html,,,
BALOTELI: Design Custom Suits,-1,5.0,"505 Đường Minh Khai Tầng 2 trung tâm thương mại V+, Quận Hai Bà Trưng, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/28/e7/5c/suits-the-design-of-the.jpg?w=800&h=500&s=1,"Good and fair price.
I was looking for a tailor who can create a woman suit, and not many are doing it. I have found the address of this shop on the internet. It is not in the city centre but you can take a taxi to get there (approx. 3$ from old quater).
They do not speak English at all but the staff have been really friendly and opened google translate on her phone to communicate with me. We have been able to discuss about the suit, the fabric, the delay etc with google translate and gestures, and it worked pretty well. It is also good to have a picture of what you want, it helps.
In 4 days the suit was done, and when I picked it up they even adjust the length of my sleeves as it was too short from my opinion.
They are not this kind of tailor who wants to swindle tourists so it is appreciated.",Số 167 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8115764-Reviews-BALOTELI_Design_Custom_Suits-Hanoi.html,,,
SonSon Enterprise,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bd/b2/da/the-brand-shop-of-sonson.jpg?w=800&h=500&s=1,Great selection and helpful shop ladies. I enjoyed shopping here and found some fantastic hand made cards. Shopping without pressure was nice too. Thanks,Số 166 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d12254659-Reviews-SonSon_Enterprise-Hanoi.html,,,
Hugo Clothes Shop,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/1a/fb/d1/hugo-ii-clothes-shop.jpg?w=800&h=600&s=1,"We tried to pay by Visa-card and they said to us, that it does not work. My card was already in the device. We paid after that by cash. At home I noticed, that the money was taken of my credit-account,although they said that it did not happen. So, I have paid the clothes two times! I have contacted them by e-mail, and they admit, that so it has happened. Still, I have not get the money back, It was soon 3 weeks agow, when I started conversation with them. They answer something, kindly, and asked for instance photoes of receipts, and I sended them. Now , I just want you people know, do not use bankcard there!",Số 419 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d7051751-Reviews-Hugo_Clothes_Shop-Hoi_An_Quang_Nam_Province.html,,,
Bacchus Corner,-1,4.5,"35 Hai Bà Trưng Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2b/76/8b/bacchus-corner.jpg?w=800&h=600&s=1,"Với một Thành phố vô cùng năng động, nhộn nhịp, sung túc và đáng sống như TpHCM thì việc hiếm hoi có được một cửa hàng Bacchus Corner Wines & Spirits chuyên cung ứng, phân phối đủ các mặt hàng về rượu khai vị, rượu mùi, rượu mạnh nhập khẩu từ các nước phương Tây và cả rượu Sake truyền thống của đất nước ""Mặt trời mọc"", đảm bảo chất lượng, mang nhãn hiệu quốc tế nổi tiếng trên khắp thế giới như : San Pedro, Zonin, Chanson, Camus........ là vô cùng hợp lý và phù hợp.
Không chỉ khách du lịch vãng lai, khách hàng người địa phương sành điệu, ưa thích các loại bia ngoại, rượu vang, rượu mạnh, rượu mùi để xử dụng hay mua biếu làm quà tặng, chúng tôi cũng phải ""lóa mắt"" khi bước chân vào cửa hàng rượu ngoại sang trọng này, khi thấy có cả ngàn chai rượu các loại nhãn mác được bày biện, trưng bày khéo léo trên nhiều dãy hàng kệ môt cách gọn gàng, bắt mắt. gồm các loại rượu vang, rượu mùi, rượu mạnh nổi tiếng cỡ như : Cheval Noir, Amarula Cream Liquour, Jack Daniel's, Skyy 90, Johnny Walker Gold ...... giá cũng phải trên dưới vài ba triệu/một chai tùy theo loại hay dung tích lớn nhỏ.
Ngoài việc bán buôn cung cấp, phân phối đủ loại mặt hàng về rượu bia ngoại nhập, hệ thống cửa hàng Bacchus Corner còn phục vụ, chăm sóc khách hàng qua những dịch vụ để khách dùng thử, thưởng thức mặt hàng mới về rượu, chúng tôi cảm thấy rất hài lòng về đội ngũ tiếp tân, NV phục vụ tỏ ra vô cùng chuyên nghiệp, lịch sự và mến khách.",Số 159 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4474246-Reviews-Bacchus_Corner-Ho_Chi_Minh_City.html,,,
Hadong Silk,-1,5.0,"102 Hàng Gai Hàng Trống, Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/eb/03/ef/embroidery.jpg?w=800&h=600&s=1,"Ha Dong Silk ties are a perfect item to buy in Vietnam. The ties are of the quality of the top mens stores in the West with much more moderate pricing, a large selection, and many slightly narrower width options that are more current than what the top mens stores often feature.",Số 169 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15637951-Reviews-Hadong_Silk-Hanoi.html,,,
Ngôi nhà Việt Nam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/4d/45/df/getlstd-property-photo.jpg?w=800&h=600&s=1,"Some fellow travellers recommended this place, and as we entered this beautiful restaurant we immediately liked it! Interior wise it’s a mix of Asian and European styles, food wise it’s Vietnamese with a twist. Delicious and aesthetically appealing dishes and friendly and attentive service. You pay a bit more, but it’s totally worth it. We’ll be back tonight!",Số 30 trên 78 Bảo tàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10801837-Reviews-Vietnam_House-Ho_Chi_Minh_City.html,,,
Á Đông Souvenir & Coffee,-1,4.5,-1,-1,"数件並びのチョコレートショップにお土産を買いに行った帰りに目についたので入ってみました。
入ると、いらっしゃいませと日本語で声をかけられてビックリ、その後もかなり流暢な日本語で接客、２階や別の売り場に行っても日本語の上手なスタッフの方々が。
お菓子系のお土産は他と同じか少し安い。ベトナムのパロディTシャツはハン市場では240,000ドンと言われた物が 値切らなくて100,000ドン 5枚買うと10%offに。
2階にはナイロンバンドのバックや雑貨など、カラフルな物が多数。
買い物終えて他の店を見てから、買い忘れた物があったので再来店したら、再来店の方は無条件で全て5%offにしてもらえた。
良心的な値段での販売と日本語での接客で安心して良いお土産を買うことがでしました。
ベトナムの通貨が足りなくなった時は、ドルや日本円でも買い物可能と説明がありました。
いちいち値段交渉が面倒だと感じる方はオススメです。",Số 39 trên 138 Mua sắm ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d13167172-Reviews-A_Dong_Souvenir_Coffee-Da_Nang.html,,,
La Dame The Leather Boutique,-1,4.5,"53H Nguyễn Du Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f7/9d/a2/la-dame-the-leather-boutique.jpg?w=800&h=500&s=1,"Two friends got bags made here that were outstanding. I got in touch over Facebook and shared a couple photos. In two weeks, the bag was ready and it's outstanding. I'm really happy and will be getting a bunch more bags made as gifts for family members and friends.",Số 161 trên 522 Mua sắm ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d8071799-Reviews-La_Dame_The_Leather_Boutique-Ho_Chi_Minh_City.html,,,
