Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food
Nhà Xưa 68,-1,"5,0 ","68 Lý Thường Kiệt, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/fd/35/4a/getlstd-property-photo.jpg,"Bữa trưa, Bữa tối",#101 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d17118429-Reviews-Nha_Xua_68-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Wasabi Sushi Bar,-1,"5,0 ","141 Đuong Tran Hung Đao, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/89/61/27/menu-wasabi-sushi-bar.jpg,-1,#58 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d21009671-Reviews-Wasabi_Sushi_Bar-Phu_Quoc_Island_Kien_Giang_Province.html
Hải Sản Món Hoa,-1,"4,5 ","97B Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/daodao/photo-s/17/9d/4a/c8/caption.jpg,"Kiểu Trung Quốc, Hải sản, Kiểu Việt",#102 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d17115269-Reviews-Hai_San_Mon_Hoa-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Hai Lùa,-1,"5,0 ","Duong Dong - Cua Can, Duong Dong, Phu Quoc, Kien Giang, Vietnam, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/aa/96/c5/img-20180103-192300-largejpg.jpg,-1,#59 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d9805528-Reviews-Hai_Lua-Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng hải sản Phải Đến,-1,"4,0 ","84 Đường Trần Hưng Đạo 84 Đường Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc 92509 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/cf/e7/26/h-i-s-n-tuoi-s-ng-t-i.jpg,"Finally, I have time to do the review for this restaurant. We were there on Feb 14, 2023. We ordered lunch, lime juice and an ice coffee. My husband was sitting facing the bar and when she (I believe the owner) prepared our ice coffee...Thêm",#103 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d25111943-Reviews-Must_Go_to_Seafood_Restaurant-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Soleil Fusion Steakhouse & Seafood,-1,"5,0 ","Hẻm 100C2 Trần Hưng Đạo Dương Đông, Dương Đông, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/a7/84/b0/logo-brand.jpg,"tôi có dịp dẫn vợ tôi tới đây để kỷ niệm ngày cô ấy đủ 18 tuổi, thật tuyệt vời từ đồ ăn cho đến cách phục vụ, thích nhất là cảnh sun set trên biển, đây sẽ là một trải nghiệm khó quên.",#104 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d21295222-Reviews-Soleil_Fusion_Steakhouse_Seafood-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Pepper's Pizza & Grill,-1,"3,0 ","89 Trung Hung Dao St Duong Dong, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/04/3c/8f/b1/krabberne-du-ikke-ma.jpg,Pizza tạm được. Tôm chiên bơ không tươi. Thịt rán chất lượng chấp nhận được. Quán nóng và hơi chật. Không gian không hấp dẫn.,#60 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d1452452-Reviews-Pepper_s_Pizza_Grill-Phu_Quoc_Island_Kien_Giang_Province.html
Quán Nhà Hít Hà,-1,"4,5 ","100 Trần Hưng Đạo, Dương Tơ, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/84/85/d5/d-u-h-tr-ng-chien-cha.jpg,"Quán làm rất nhiều món đa dạng, đặc biệt là món càng cua rang muối, phục vụ tận tình, chu đáo, đẹp trai mà rất dễ thương",#45 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d17160979-Reviews-Quan_Nha_Hit_Ha-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà Hàng Sao Biển Hàm Ninh,-1,"5,0 ","Hàm Ninh, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/2f/16/63/tom-tich-chay-t-i.jpg,"Tôi đến Phú Quốc thì gặp mưa, nên đã ra Hàm Ninh ăn hải sản. Phong cảnh nhà hàng rất tuyệt, khá rộng rãi và sạch sẽ. Món ghẹ hấp và tôm tích rất ngon. Nhum biển nướng chỉ 30k rất rẻ. Tôi thấy rất...Thêm",#61 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d21295039-Reviews-Nha_Hang_Sao_Bien_Ham_Ninh-Phu_Quoc_Island_Kien_Giang_Province.html
Rever Bungalow,-1,"4,5 ","100C Trần Hưng Đạo Khu Phố 07, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",-1,-1,#105 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d19801023-Reviews-Rever_Bungalow-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Quán Bar Bãi Biển Baby Cá,-1,"5,0 ","Tổ 4, Ấp Cửa Lấp, Xã Dương Tơ, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/55/d6/16/beach-front-venue.jpg,"Mình đến Phú Quốc 1 mình, đi bộ dọc bãi biển thì thấy quán khá hay nên ghé lại xem hoàng hôn. Có ghế lười ngồi trên bãi biển và đồ ăn khá ngon, mình ăn cánh gà và uống dừa tươi, menu quán có...Thêm",#106 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d20900095-Reviews-Baby_Ca_Beach_Bar-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Bếp mẹ Shin,-1,"4,5 ","Đường Lê Thúc Nha, Ong Lang, Đảo Phú Quốc 922355 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/8c/eb/90/family-restaurant-shin.jpg,"Đó là một nhà hàng rất nhỏ (6 bàn) rất sạch sẽ. Đó là một doanh nghiệp gia đình cung cấp thực phẩm delicios vietnames. Tôi recomand mực với súp cá, salad xoài xanh, cá nướng (yêu cầu súp me). Danh sách thực đơn không...Thêm",#22 trên 29 nhà hàng ở Ong Lang,https://www.tripadvisor.com.vn/Restaurant_Review-g11236002-d19841873-Reviews-Family_Restaurant_Shin-Ong_Lang_Phu_Quoc_Island_Kien_Giang_Province.html
Jogae - Hải Sản Nướng Hàn Quốc,-1,"3,5 ","76 Đường 30/4, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/4c/e7/92/beautifully-decorated.jpg,"Đồ ăn ngon, giá cả ổn. Nhưng thái độ nhân viên quá tệ, bạn TIÊN trực bàn nhung thái độ khó chịu với khách hàng, lúc bạn gấp đồ ăn để thay vĩ nướng cho mình bạn đó đổ thức ăn như đồ cận vậy,...Thêm",#108 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d15849919-Reviews-Jogae_Hai_San_Nuong_Han_Quoc-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Lotteria,-1,"5,0 ","2 Hùng Vương Khu Phố 1, Dương Đông, Đảo Phú Quốc Việt Nam",-1,"Điều mình thích nhất là Cửa hàng không chỉ chú trọng về chất lượng, hình thức sản phẩm đẹp mà còn rất cởi mở, chào đón khách hàng rất thân thiện, vui vẻ và nhiệt tình! Mình rất ấn tượng và hài lòng, và sẽ...Thêm",#107 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d25336914-Reviews-Lotteria-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng The Chopsticks,-1,"4,0 ","96 Nguyễn Trung Trực, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0b/10/93/40/photo0jpg.jpg,"Một nhà hàng tốt đẹp với đội ngũ nhân viên thân thiện, chất lượng thực phẩm cũng tốt. Phòng có ban công, nơi du khách có thể tận hưởng không khí trong lành.",#109 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d10200266-Reviews-The_Chopsticks_Restaurant-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Velocafe,-1,"4,0 ","106 Trần Hưng Đạo Khu Phố 7, Cua Lap, Dương Tơ, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/72/7a/77/photo0jpg.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",#21 trên 26 nhà hàng ở Cua Lap,https://www.tripadvisor.com.vn/Restaurant_Review-g12596009-d15349539-Reviews-Velocafe-Cua_Lap_Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Banh Xeo Cuoi 3,-1,"4,5 ","Cầu Bà Phòng, Đường Trần Hưng Đạo, Cua Lap, Dương Tơ, Đảo Phú Quốc 92500 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/99/1f/ae/caption.jpg,"Giao hàng, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Rượu và bia, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí",#20 trên 26 nhà hàng ở Cua Lap,https://www.tripadvisor.com.vn/Restaurant_Review-g12596009-d25407739-Reviews-Banh_Xeo_Cuoi_3-Cua_Lap_Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Pho Cuoi Phu Quoc,-1,"5,0 ","Nguyen Trung Truc, Dương Đông, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/17/d7/5d/1c/photo0jpg.jpg,Anh em họ của tôi và tôi có tâm trạng thích ăn phở nên chúng tôi quyết định thử món này ở đây món súp ngon hơn mọi thứ tôi có ở Aust cho món phở của anh họ tôi có bún bò hue anh...Thêm,#110 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d15591112-Reviews-Pho_Cuoi_Phu_Quoc-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
King Western,-1,"3,5 ","97 Trần Hưng Đạo Top Floor of Arcade, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/13/1a/ef/b6/photo2jpg.jpg,"Ở giữa Holiday Sense, bạn có thể nhìn ra sân thượng trong khi thưởng thức bữa ăn của mình. Thực phẩm rất tốt và giá rất tốt. Họ làm những bữa ăn từ khắp nơi trên thế giới với một chút tiếng Việt. Rất khuyến...Thêm",#111 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d13946779-Reviews-King_Western-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Zombie Coffee,-1,"5,0 ","Trần Hưng Đạo, Dương Tơ, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/9b/ea/72/photo0jpg.jpg,-1,#46 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d15528126-Reviews-Zombie_Coffee-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Strelitzia Restaurant,-1,"4,0 ","Đường Trần Hưng Đạo Eden Resort, Xã Cửa Lập, Dương Tơ, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/07/27/b7/16/getlstd-property-photo.jpg,Triển vọng là trung bình. Eden là trên bãi biển và gần thị trấn và không quá xa sân bay. Thực phẩm và dịch vụ là tiêu chuẩn Saigontourist bình thường. thiết kế của khu nghỉ mát và nhà hàng rất nghèo. Thực phẩm Ok.,#47 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d8020620-Reviews-Strelitzia_Restaurant-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Fu Bar,-1,"5,0 ","BAI TRUONG, DUONG TO,, Dương Tơ, Đảo Phú Quốc 92509 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/2a/0a/e4/87/caption.jpg,"Chỗ ngồi, Có ghế ăn cho bé, Quầy bar đầy đủ, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng",#49 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d25335837-Reviews-Fu_Bar-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
The Birdhouse,-1,"5,0 ","Gành Gió, Cửa Dương, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/13/17/5b/getlstd-property-photo.jpg,15.000 ₫ - 150.000 ₫,#66 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d12373751-Reviews-The_Birdhouse-Phu_Quoc_Island_Kien_Giang_Province.html
Cà Phê Cà Pháo,-1,"5,0 ","2 D. Đông - Cửa Cạn Ông Lang, Ong Lang, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/d9/9d/a0/ca-phe-ca-phao.jpg,"Cà phê pha máy ngon giá bình dân 15k, ăn sáng bò kho giá bình dân 40k và còn vài món ăn sáng khác giá bình dân, nhân viên ở đây dễ thương lắm.",#23 trên 29 nhà hàng ở Ong Lang,https://www.tripadvisor.com.vn/Restaurant_Review-g11236002-d26407646-Reviews-Ca_Phe_Ca_Phao-Ong_Lang_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng Ancarine & Bar,-1,"5,0 ","Tổ 3, ấp Ông Lang, Ong Lang, Đảo Phú Quốc 91000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/bf/28/58/caption.jpg,"Kiểu Âu, Kiểu Á, Kiểu Việt",#24 trên 29 nhà hàng ở Ong Lang,https://www.tripadvisor.com.vn/Restaurant_Review-g11236002-d26346092-Reviews-Nha_hang_Ancarine_Bar-Ong_Lang_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà Hàng Hải Đăng,-1,"5,0 ","ĐT45, Ganh Dau, Đảo Phú Quốc 92500 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/f1/5b/92/caption.jpg,"Cà phê, Hải sản, Đồ nướng, Kiểu Á",#16 trên 23 nhà hàng ở Ganh Dau,https://www.tripadvisor.com.vn/Restaurant_Review-g12666019-d25238667-Reviews-Nha_Hang_H_i_Dang-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html
Gió Restaurant,-1,"3,5 ","Trần Hưng Đạo Cầu Bà Phong, Dương Tơ, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/d3/cc/e4/getlstd-property-photo.jpg,"Tôi đã đến đây cùng với gia đình mình. Đồ ăn rất ngon, đặc biệt là đồ nướng rất tuyệt. Không gian quán mát mẻ và nhẹ nhàng. Rất hợp với không khí Phú Quốc mùa này 🥰",#50 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d14058035-Reviews-Gio_Restaurant-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà Bè Chữa Lành,-1,"5,0 ","Rạch Vẹm, Ganh Dau, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/d0/63/af/caption.jpg,"Nhà bè chữa lành là mô hình nhà bè trên biển với trải nghiệm thiên nhiên hoang sơ, văn hoá bản địa cùng cảm xúc bình yên trong tâm hồn khi trở về cuộc sống nguyên bản. Nhà bè hướng tới kết nối con người...Thêm",#17 trên 23 nhà hàng ở Ganh Dau,https://www.tripadvisor.com.vn/Restaurant_Review-g12666019-d25192382-Reviews-Nha_Be_Chua_Lanh-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà Hàng Mẹt Xưa Phú Quốc,-1,-1,"128 Đường Trần Hưng Đạo, Dương Tơ, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/28/5a/44/ab/the-restaurant-s-location.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Ăn tối phòng riêng, Đỗ xe có người coi, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ mua hàng trực tiếp trên xe, Có thẻ quà tặng",#51 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d25326483-Reviews-Nha_Hang_M_t_Xua_Phu_Qu_c-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Seahorse Bar & Restaurant,-1,"5,0 ","Trần Hưng Đạo Cửa Lấp, Đảo Phú Quốc 922200 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/12/00/9f/0e/photo0jpg.jpg,"Nhân viên thân thiện, phục vụ tận tình. Món ăn cùng thức uống mang đến cho chúng tôi cảm giác ngon miệng. Hi vọng sau này quán càng phát triển mạnh mẽ hơn nữa. Cảm ơn đã mang đến cho chúng tôi 1 cuộc trải...Thêm",#68 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d13442319-Reviews-Seahorse_Bar_Restaurant-Phu_Quoc_Island_Kien_Giang_Province.html
Bãi Tắm Ông Kim,-1,"5,0 ","Tổ 1, Dương Tơ, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/14/c6/79/bai-t-m-ong-kim.jpg,"Bãi tắm rất đẹp và sạch ,điểm ngắm hoàng hôn cũng rất lý tưởng .món ăn ngon nhân viên nhiệt tình thân thiện ,thích sự giản dị gần gũi tại nơi này",#52 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d25295331-Reviews-Bai_T_m_Ong_Kim-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Túc Café,-1,"5,0 ","Trần Hưng Đạo street, Cửa Lấp hamlet Duong To commune, Phu Quoc city, Kien Giang province, Cua Lap, Dương Tơ, Đảo Phú Quốc 92509 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/25/94/32/8b/black-coffee.jpg,"Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Phục vụ đồ uống có cồn, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng",#17 trên 26 nhà hàng ở Cua Lap,https://www.tripadvisor.com.vn/Restaurant_Review-g12596009-d24832094-Reviews-Tuc_Cafe-Cua_Lap_Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
P Kitchen,-1,"5,0 ","Ngả 3 Xóm Mới, Gành Dầu, Phú Quốc, Kiên Giang, Ganh Dau, Đảo Phú Quốc 92500 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/4b/21/4a/caption.jpg,Bữa tối,#18 trên 23 nhà hàng ở Ganh Dau,https://www.tripadvisor.com.vn/Restaurant_Review-g12666019-d25079383-Reviews-P_Kitchen-Ganh_Dau_Phu_Quoc_Island_Kien_Giang_Province.html
Ocean Club,-1,"5,0 ","Regent Phu Quoc, Bai Truong, Dương Tơ, Đảo Phú Quốc 92509 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/23/15/77/6d/ocean-club-is-a-balearic.jpg,"Ngồi ngoài trời, Có bãi đỗ xe, Có ghế ăn cho bé, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Ven bờ, Bãi biển, Phong cách gia đình",#53 trên 62 nhà hàng ở Dương Tơ,https://www.tripadvisor.com.vn/Restaurant_Review-g1184676-d23778245-Reviews-Ocean_Club-Duong_To_Phu_Quoc_Island_Kien_Giang_Province.html
Sumo Lounge,-1,"3,5 ","97 Trần Hưng Đạo, Dương Đông, Đảo Phú Quốc 922209 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/ee/a6/db/photo1jpg.jpg,"Quán ăn Nhật ngay trung tâm thành phố. Gọi thử 1 đĩa sushi nhiều loại, thấy đồ ăn không tươi lắm nhưng nói chung ăn cũng tàm tạm. Giá hơi mắc một xíu, nhân viên cũng chưa được nhiệt tình lắm. Điểm cộng là quán...Thêm",#113 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d13859806-Reviews-Sumo_Lounge-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Quang HD,-1,"4,5 ","189 Ba Mươi Tháng Tư, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/69/23/25/quang-hd.jpg,Kiểu Việt,#114 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d15850460-Reviews-Quang_HD-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
WoodHouse Coffee,-1,"4,5 ","79 Đường Trần Hưng Đạo, TT. Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/e3/64/73/my-coffee.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Đỗ xe có người coi, Bãi đỗ xe tập trung miễn phí, Tivi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí",#69 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d12130645-Reviews-WoodHouse_Coffee-Phu_Quoc_Island_Kien_Giang_Province.html
Song Xanh,-1,"3,5 ","Duong 30/4 - Khu pho 1, Dương Đông, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0c/a3/06/2d/photo0jpg.jpg,"Quán nằm trên con đường 30/4 sầm uất, có view mở, nhìn ra khúc sông với những con tàu rất dễ thương. Hải sản ở đây rất tươi và cao cấp. Giá cao. Các món khác tương đối, thích món gỏi cá trích.",#115 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d4114439-Reviews-Song_Xanh-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng Sea 48,-1,"3,5 ","48 Trần Hưng Đạo, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/2f/d4/f0/photo0jpg.jpg,100.000 ₫ - 5.000.000 ₫,#70 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d10234674-Reviews-Sea_48_Restaurant-Phu_Quoc_Island_Kien_Giang_Province.html
Phú Quốc Barcelona,-1,"5,0 ","Tổ 4 Lê Thúc Nhạ Ông Lang, Cua Duong, Đảo Phú Quốc 92000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/21/9e/97/c6/entry.jpg,Kiểu Tây Ban Nha,#1 trên 1 nhà hàng ở Cua Duong,https://www.tripadvisor.com.vn/Restaurant_Review-g23779430-d23779227-Reviews-Phu_Quoc_Barcelona_Spanish_Restaurant-Cua_Duong_Phu_Quoc_Island_Kien_Giang_Pro.html
Quán Ghẹ Hàm Ninh,-1,"4,0 ","112 Bạch Đằng, Dương Đông, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/d9/18/fb/ham-ninh-spider-crab.jpg,"cũng được, lạ miệng với những khách chưa bao giờ ăn, bình dân và phù hợp với các khách du lịch, nổi tiếng với món ghẹ hấp nguyên con",#116 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d10836889-Reviews-Ham_Ninh_Spider_Crab_Restaurant-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Kim Cuong I,-1,"3,5 ","Along the pier, Ham Ninh, Đảo Phú Quốc Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/06/6d/39/13/kim-cuong-i.jpg,"Đặt chỗ, Chỗ ngồi, Dịch vụ bàn",#71 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d1119173-Reviews-Kim_Cuong_I-Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng Angel & Demon,-1,"5,0 ","48 Lý Thường Kiệt, Đảo Phú Quốc 95000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/f7/06/f4/angel-demon.jpg,"Giá cả hợp lý menu nhiều sự lựa trọn . Có máy lạnh, trang trí và cây xanh có cảm giác mát. Địa chỉ dễ tìm nằm ngay mặt tiền đường lý thường kiệt.",#72 trên 105 nhà hàng ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Restaurant_Review-g469418-d10091500-Reviews-Angel_Demon-Phu_Quoc_Island_Kien_Giang_Province.html
Nhà Hàng Song Lê,-1,"5,0 ","Bến Hàm Ninh, Hàm Ninh, Đảo Phú Quốc Việt Nam",-1,"Hải sản, Kiểu Việt",#7 trên 12 nhà hàng ở Hàm Ninh,https://www.tripadvisor.com.vn/Restaurant_Review-g5556278-d23007123-Reviews-Nha_Hang_Song_Le-Ham_Ninh_Phu_Quoc_Island_Kien_Giang_Province.html
Vựa hải sản Nhà Su & Bee,-1,"5,0 ","123 đường 30 tháng 4, Dương Đông, Đảo Phú Quốc 92500 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/73/6a/66/v-a-h-i-s-n-nha-su-bee.jpg,"Bữa sáng, Bữa trưa, Bữa tối",#117 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d22885899-Reviews-V_a_h_i_s_n_Nha_Su_Bee-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
Nhà hàng Hai Lúa,-1,"5,0 ","26 Nguyễn Chí Thanh KP5, Dương Đông, Đảo Phú Quốc 920000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/48/f8/4f/nha-hang-hai-lua.jpg,Thức ăn ngon..nhân viên nhiệt tình.. Chu đáo..sạch sẽ..nói chung rất ok..rất thích hợp vơia túi tiền của bạn,#118 trên 159 nhà hàng ở Dương Đông,https://www.tripadvisor.com.vn/Restaurant_Review-g1184679-d15692815-Reviews-Hai_Lua_Restaurant-Duong_Dong_Phu_Quoc_Island_Kien_Giang_Province.html
